customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,Stock,delivery_days,month,age group
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4084,100,3,300,Jacket,Bomber,M,orange,69,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4085,100,1,100,Jacket,Bomber,L,blue,64,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4086,95,3,285,Shirt,Polo,XL,yellow,46,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4087,95,3,285,Shirt,Polo,S,orange,78,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4088,107,3,321,Jacket,Denim,S,yellow,43,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4089,112,2,224,Trousers,Tracksuit Bottoms,L,blue,72,21,2021-08-01,Middle Aged
Kakalina Ragge,Genderqueer,42,South Alexandraview,Queensland,2021-08-11,2021-09-01,4090,91,1,91,Shirt,Linen,XL,blue,47,21,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2268,96,1,96,Shirt,Oxford Cloth,L,yellow,75,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2269,93,1,93,Trousers,Joggers,M,blue,78,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2270,117,3,351,Jacket,Shearling,XS,violet,75,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2271,113,2,226,Jacket,Parka,L,blue,61,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2272,115,2,230,Trousers,Cropped,S,yellow,65,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-14,2021-02-19,2273,96,2,192,Trousers,Drawstring,XL,violet,80,5,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2578,106,3,318,Shirt,Chambray,XS,blue,76,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2579,90,2,180,Trousers,Relaxed Leg,XL,yellow,54,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2580,91,2,182,Shirt,Linen,S,green,58,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2581,117,1,117,Jacket,Shearling,L,green,66,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2582,98,1,98,Jacket,Leather,XS,indigo,78,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2583,119,2,238,Shirt,Casual Slim Fit,S,orange,54,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2584,91,2,182,Shirt,Linen,S,blue,77,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2585,96,1,96,Trousers,Drawstring,XL,yellow,48,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-08-23,2021-09-12,2586,93,2,186,Jacket,Coach,M,blue,54,20,2021-08-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4728,112,3,336,Jacket,Cardigan,S,indigo,61,15,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4729,113,1,113,Trousers,Chinos,XS,yellow,41,15,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4730,117,1,117,Jacket,Shearling,M,blue,73,15,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4731,113,1,113,Trousers,Chinos,XS,violet,72,15,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4732,109,3,327,Shirt,Mandarin Collar,S,red,48,15,2021-02-01,Middle Aged
Faunie Cooney,Male,38,Port Chelseaport,Victoria,2021-02-02,2021-02-17,4733,96,2,192,Trousers,Drawstring,XL,red,77,15,2021-02-01,Middle Aged
Lisetta Griffin,Non-binary,56,New Benjaminborough,Tasmania,2021-04-06,2021-04-29,495,95,3,285,Shirt,Polo,L,red,72,23,2021-04-01,Senior
Lisetta Griffin,Non-binary,56,New Benjaminborough,Tasmania,2021-04-06,2021-04-29,496,115,2,230,Trousers,Cropped,L,blue,45,23,2021-04-01,Senior
Lisetta Griffin,Non-binary,56,New Benjaminborough,Tasmania,2021-04-06,2021-04-29,497,93,1,93,Trousers,Joggers,M,blue,78,23,2021-04-01,Senior
Lisetta Griffin,Non-binary,56,New Benjaminborough,Tasmania,2021-04-06,2021-04-29,498,100,1,100,Jacket,Bomber,S,indigo,41,23,2021-04-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4220,113,1,113,Trousers,Chinos,S,indigo,67,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4221,98,1,98,Shirt,Camp Collared,L,indigo,72,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4222,118,1,118,Jacket,Puffer,L,green,43,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4223,91,2,182,Shirt,Linen,M,blue,58,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4224,99,1,99,Trousers,High-Waisted,XS,blue,51,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4225,102,3,306,Jacket,Windbreaker,S,yellow,66,13,2021-06-01,Senior
Thorny Nornable,Genderqueer,76,Rubyfort,Tasmania,2021-06-29,2021-07-12,4226,119,2,238,Shirt,Casual Slim Fit,XL,blue,68,13,2021-06-01,Senior
North Diamond,Male,27,Charlotteborough,Victoria,2021-04-25,2021-05-22,4246,93,3,279,Trousers,Joggers,L,blue,75,27,2021-04-01,Young
North Diamond,Male,27,Charlotteborough,Victoria,2021-04-25,2021-05-22,4247,112,2,224,Trousers,Tracksuit Bottoms,S,blue,48,27,2021-04-01,Young
North Diamond,Male,27,Charlotteborough,Victoria,2021-04-25,2021-05-22,4248,109,3,327,Shirt,Mandarin Collar,XS,blue,59,27,2021-04-01,Young
North Diamond,Male,27,Charlotteborough,Victoria,2021-04-25,2021-05-22,4249,90,3,270,Trousers,Relaxed Leg,L,blue,61,27,2021-04-01,Young
North Diamond,Male,27,Charlotteborough,Victoria,2021-04-25,2021-05-22,4250,99,1,99,Trousers,High-Waisted,M,blue,52,27,2021-04-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2274,91,2,182,Jacket,Pullover,L,orange,56,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2275,102,3,306,Jacket,Windbreaker,L,red,40,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2276,93,3,279,Trousers,Joggers,L,violet,60,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2277,95,3,285,Shirt,Polo,M,green,62,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2278,105,1,105,Trousers,Pleated,L,yellow,62,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-01-31,2021-02-20,2279,98,1,98,Shirt,Camp Collared,XS,violet,72,20,2021-01-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2707,96,1,96,Shirt,Oxford Cloth,M,green,60,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2708,115,1,115,Trousers,Cropped,M,orange,56,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2709,115,2,230,Trousers,Cropped,S,blue,62,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2710,90,2,180,Trousers,Relaxed Leg,S,violet,75,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2711,105,1,105,Trousers,Pleated,XS,green,58,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2712,105,2,210,Trousers,Pleated,XL,yellow,52,12,2021-07-01,Young
Sigmund Bothen,Male,21,West Grace,Australian Capital Territory,2021-07-28,2021-08-09,2713,115,2,230,Trousers,Cropped,L,blue,45,12,2021-07-01,Young
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2285,112,1,112,Trousers,Tracksuit Bottoms,XS,yellow,76,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2286,102,2,204,Jacket,Windbreaker,L,orange,68,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2287,102,3,306,Jacket,Windbreaker,XS,orange,70,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2288,96,3,288,Shirt,Oxford Cloth,L,green,52,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2289,95,2,190,Shirt,Polo,L,green,68,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2290,98,3,294,Shirt,Camp Collared,XS,violet,72,26,2021-06-01,Senior
Monica Teodorski,Bigender,77,South Nathan,South Australia,2021-06-29,2021-07-25,2291,113,3,339,Jacket,Parka,S,indigo,53,26,2021-06-01,Senior
Jillene Goodbanne,Agender,77,Mitchellhaven,South Australia,2021-01-20,2021-01-26,1862,91,1,91,Jacket,Pullover,L,orange,56,6,2021-01-01,Senior
Jillene Goodbanne,Agender,77,Mitchellhaven,South Australia,2021-01-20,2021-01-26,1863,102,2,204,Trousers,Cargo Pants,M,red,52,6,2021-01-01,Senior
Jillene Goodbanne,Agender,77,Mitchellhaven,South Australia,2021-01-20,2021-01-26,1864,93,3,279,Jacket,Coach,XL,blue,46,6,2021-01-01,Senior
Winslow Ewbanck,Bigender,76,Masonfurt,Queensland,2021-05-21,2021-05-23,2292,115,3,345,Trousers,Cropped,L,violet,40,2,2021-05-01,Senior
Winslow Ewbanck,Bigender,76,Masonfurt,Queensland,2021-05-21,2021-05-23,2293,112,2,224,Trousers,Tracksuit Bottoms,XL,violet,60,2,2021-05-01,Senior
Winslow Ewbanck,Bigender,76,Masonfurt,Queensland,2021-05-21,2021-05-23,2294,117,1,117,Jacket,Shearling,S,orange,53,2,2021-05-01,Senior
Winslow Ewbanck,Bigender,76,Masonfurt,Queensland,2021-05-21,2021-05-23,2295,119,1,119,Shirt,Casual Slim Fit,L,blue,75,2,2021-05-01,Senior
Winslow Ewbanck,Bigender,76,Masonfurt,Queensland,2021-05-21,2021-05-23,2296,106,2,212,Trousers,Wool,XS,violet,80,2,2021-05-01,Senior
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2301,94,1,94,Shirt,Henley,S,orange,46,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2302,102,1,102,Trousers,Cargo Pants,M,violet,58,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2303,105,3,315,Trousers,Pleated,XS,blue,62,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2304,113,1,113,Jacket,Parka,XL,indigo,78,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2305,97,1,97,Trousers,Slim-Fit,XL,violet,48,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-02-24,2021-03-10,2306,112,3,336,Jacket,Cardigan,XS,violet,40,14,2021-02-01,Young
Nara Legerwood,Male,24,Abbottburgh,Northern Territory,2021-02-17,2021-03-03,4052,94,1,94,Trousers,Cords,M,blue,47,14,2021-02-01,Young
Nara Legerwood,Male,24,Abbottburgh,Northern Territory,2021-02-17,2021-03-03,4053,90,1,90,Trousers,Relaxed Leg,M,red,56,14,2021-02-01,Young
Nara Legerwood,Male,24,Abbottburgh,Northern Territory,2021-02-17,2021-03-03,4054,96,2,192,Shirt,Oxford Cloth,S,indigo,59,14,2021-02-01,Young
Nara Legerwood,Male,24,Abbottburgh,Northern Territory,2021-02-17,2021-03-03,4055,98,2,196,Shirt,Camp Collared,XL,blue,51,14,2021-02-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-07-16,2021-08-07,3083,119,1,119,Shirt,Casual Slim Fit,S,violet,50,22,2021-07-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-07-16,2021-08-07,3084,118,1,118,Jacket,Puffer,S,violet,46,22,2021-07-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-07-16,2021-08-07,3085,95,3,285,Shirt,Polo,XS,indigo,47,22,2021-07-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-07-16,2021-08-07,3086,118,1,118,Jacket,Puffer,M,green,72,22,2021-07-01,Young
Clayson Mealing,Genderqueer,65,Lake Declanland,South Australia,2021-06-22,2021-07-01,1596,119,2,238,Shirt,Casual Slim Fit,XS,orange,43,9,2021-06-01,Senior
Clayson Mealing,Genderqueer,65,Lake Declanland,South Australia,2021-06-22,2021-07-01,1597,98,1,98,Jacket,Leather,XS,indigo,78,9,2021-06-01,Senior
Clayson Mealing,Genderqueer,65,Lake Declanland,South Australia,2021-06-22,2021-07-01,1598,113,3,339,Jacket,Parka,XS,violet,59,9,2021-06-01,Senior
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-04-11,2021-05-08,4277,100,2,200,Jacket,Bomber,XL,green,79,27,2021-04-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-04-11,2021-05-08,4278,106,3,318,Shirt,Chambray,XL,green,58,27,2021-04-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-04-11,2021-05-08,4279,112,2,224,Jacket,Cardigan,L,indigo,40,27,2021-04-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-04-11,2021-05-08,4280,92,3,276,Shirt,Denim,XS,green,66,27,2021-04-01,Young
Hurleigh Sieb,Genderfluid,32,Port Sarah,Queensland,2021-04-11,2021-05-08,4281,90,1,90,Trousers,Relaxed Leg,M,violet,46,27,2021-04-01,Young
Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,2021-03-08,2021-03-29,3409,94,1,94,Shirt,Henley,L,yellow,62,21,2021-03-01,Middle Aged
Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,2021-03-08,2021-03-29,3410,113,3,339,Jacket,Parka,M,green,71,21,2021-03-01,Middle Aged
Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,2021-03-08,2021-03-29,3411,102,3,306,Trousers,Cargo Pants,M,green,78,21,2021-03-01,Middle Aged
Ranna Paolillo,Polygender,53,Zacharybury,Northern Territory,2021-03-08,2021-03-29,3412,112,2,224,Trousers,Tracksuit Bottoms,S,yellow,49,21,2021-03-01,Middle Aged
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2307,105,1,105,Shirt,Cuban Collar,M,orange,49,2,2021-04-01,Young
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2308,94,1,94,Shirt,Henley,XS,green,61,2,2021-04-01,Young
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2309,106,2,212,Shirt,Chambray,M,violet,72,2,2021-04-01,Young
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2310,109,3,327,Shirt,Mandarin Collar,S,green,74,2,2021-04-01,Young
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2311,91,1,91,Shirt,Linen,S,violet,44,2,2021-04-01,Young
Hilda Peter,Non-binary,30,New Sophie,Tasmania,2021-04-15,2021-04-17,2312,96,1,96,Trousers,Drawstring,XS,violet,62,2,2021-04-01,Young
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2021,97,3,291,Trousers,Slim-Fit,XL,red,67,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2022,105,1,105,Trousers,Pleated,S,yellow,71,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2023,94,3,282,Shirt,Henley,L,indigo,44,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2024,106,1,106,Trousers,Wool,XL,yellow,72,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2025,112,3,336,Jacket,Cardigan,S,green,62,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2026,119,2,238,Shirt,Casual Slim Fit,XL,yellow,78,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2027,109,1,109,Jacket,Peacoat,M,blue,71,16,2021-01-01,Senior
Teddy Gell,Non-binary,79,West Ellaport,Australian Capital Territory,2021-01-30,2021-02-15,2028,112,3,336,Trousers,Tracksuit Bottoms,XS,blue,42,16,2021-01-01,Senior
Charles Duffitt,Non-binary,21,South Maxland,Australian Capital Territory,2021-09-11,2021-10-04,2314,96,3,288,Trousers,Drawstring,L,orange,54,23,2021-09-01,Young
Charles Duffitt,Non-binary,21,South Maxland,Australian Capital Territory,2021-09-11,2021-10-04,2315,115,2,230,Trousers,Cropped,XS,yellow,41,23,2021-09-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-09,2021-01-20,2018,105,2,210,Shirt,Cuban Collar,M,indigo,58,11,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-09,2021-01-20,2019,112,1,112,Jacket,Cardigan,M,orange,54,11,2021-01-01,Young
Randell Shorte,Polygender,25,North Lachlanfurt,South Australia,2021-01-09,2021-01-20,2020,91,3,273,Jacket,Pullover,XS,indigo,78,11,2021-01-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2320,96,3,288,Shirt,Oxford Cloth,XL,violet,54,14,2021-07-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2321,119,3,357,Jacket,Trench Coat,S,green,53,14,2021-07-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2322,105,3,315,Trousers,Pleated,M,green,41,14,2021-07-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2323,94,2,188,Trousers,Cords,S,yellow,68,14,2021-07-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2324,102,2,204,Jacket,Windbreaker,S,blue,41,14,2021-07-01,Young
Cornie Virr,Genderqueer,27,East Chelsea,Northern Territory,2021-07-15,2021-07-29,2325,104,3,312,Shirt,Dress,S,yellow,56,14,2021-07-01,Young
Lin Avraam,Genderqueer,65,Samuelland,South Australia,2021-05-19,2021-06-12,2326,118,2,236,Shirt,Flannel,XL,violet,43,24,2021-05-01,Senior
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2336,105,2,210,Trousers,Pleated,XL,yellow,52,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2337,102,1,102,Trousers,Cargo Pants,XL,indigo,64,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2338,112,1,112,Trousers,Tracksuit Bottoms,XS,indigo,63,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2339,93,2,186,Jacket,Coach,XS,red,71,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2340,119,1,119,Jacket,Trench Coat,M,blue,46,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2341,90,2,180,Trousers,Relaxed Leg,XS,blue,54,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2342,92,2,184,Shirt,Denim,L,orange,45,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-05-27,2021-06-01,2343,118,2,236,Shirt,Flannel,M,indigo,69,5,2021-05-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3572,102,1,102,Trousers,Cargo Pants,L,indigo,46,25,2021-03-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3573,106,1,106,Shirt,Chambray,XL,orange,57,25,2021-03-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3574,91,2,182,Shirt,Linen,XL,violet,73,25,2021-03-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3575,106,1,106,Shirt,Chambray,M,indigo,62,25,2021-03-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3576,102,3,306,Jacket,Windbreaker,L,indigo,67,25,2021-03-01,Middle Aged
Miner Craddock,Non-binary,38,Callummouth,Australian Capital Territory,2021-03-11,2021-04-05,3577,98,3,294,Shirt,Camp Collared,XL,red,79,25,2021-03-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-01-26,2021-02-13,1653,99,2,198,Trousers,High-Waisted,L,indigo,55,18,2021-01-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-01-26,2021-02-13,1654,93,1,93,Jacket,Coach,XS,yellow,52,18,2021-01-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-01-26,2021-02-13,1655,117,2,234,Jacket,Shearling,XS,red,74,18,2021-01-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-01-26,2021-02-13,1656,94,2,188,Shirt,Henley,L,violet,51,18,2021-01-01,Middle Aged
Nicholle Coom,Male,49,New Madisonborough,Victoria,2021-01-26,2021-02-13,1657,92,2,184,Shirt,Denim,XS,blue,76,18,2021-01-01,Middle Aged
Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,2021-02-02,2021-02-10,687,102,1,102,Trousers,Cargo Pants,L,green,42,8,2021-02-01,Middle Aged
Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,2021-02-02,2021-02-10,688,112,3,336,Jacket,Cardigan,L,indigo,40,8,2021-02-01,Middle Aged
Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,2021-02-02,2021-02-10,689,93,2,186,Jacket,Coach,XS,indigo,42,8,2021-02-01,Middle Aged
Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,2021-02-02,2021-02-10,690,118,3,354,Jacket,Puffer,M,green,72,8,2021-02-01,Middle Aged
Dean McLarty,Female,39,North Ellabury,Northern Territory,2021-06-20,2021-06-26,2350,90,2,180,Trousers,Relaxed Leg,L,orange,78,6,2021-06-01,Middle Aged
Dean McLarty,Female,39,North Ellabury,Northern Territory,2021-06-20,2021-06-26,2351,117,1,117,Jacket,Shearling,S,blue,72,6,2021-06-01,Middle Aged
Dean McLarty,Female,39,North Ellabury,Northern Territory,2021-06-20,2021-06-26,2352,98,2,196,Shirt,Camp Collared,L,violet,42,6,2021-06-01,Middle Aged
